"Small store front, but once you go instead, the waiter brought us to the back, and it seemed that the restaurant just doesn't end! I really like the layout and decorations. We were brought to a covered patio in the back. I was dubious at first because it was quite cold out, but my mind quickly changed when we started to sweat with the well working heat lamps directly positioned above our table. The steaming pho (while extremely yummy) didn't help the cause. Aside from the heat lamps, my other complaint would be they didn't let us split the bill with 2 credit cards (since individually, the credit card amount did not exceed $15). I'm all for small business owners using this tactic to maneuver around credit card company fees, but a restaurant?! ugh",Sui B.,"Jersey City, NJ",4/26/2012,4.0
"Stumbled here while shopping in the area. Didnt expect good vietnamese food here but damn, im impressed.

Pho was good, but not what I want in a bowl of pho. It really like and ""clean"". Im used to the Xe Lua that wham bam knocks you out cold but this was still tasty.

Ate Bun Bo Hue here too and its not oily at all, the cuts of meat are very very chewy so be warned... but so good to eat!

Also had the claypot catfish which is crazy good. the meat just explodes and melts on impact. Salty too so drink that water!

Would definitely come back here to explore. They also have thai/malay on the menu but i think we all came here for viet.

I went on a sunday, so it was empty. Service was great. Good restaurant setting although im really fine with eating in a hut.

Go here!",Linh V.,"New York, NY",10/8/2012,4.0
"After eating here, I really appreciate the quality and price of food at Pho Bang. But just to be fair, Obao is catered to a non-asian, or the midtown lunch crowd. I do not belong to either one of them, hence my 2 stars and review.

Let's see, we ordered their pork belly, Hanger Steak pineapples, bean sprout, herbs, scallion oil, Singapore Laksa prawn, pork, green tea soba, spicy curry broth, and viet coffee.

Pork belly has a good flavor, but it's too big to be bite size, and it's very hard to break it into small pieces with our teeth. So we had a small tug of war with each pieces. The last piece was too tough for our teeth since it was over cooked, so we gave up on it.

Viet coffee was very strong with great flavor, but it was served in an Ikea glass.

Singapore Laksa prawn, pork, green tea soba, spicy curry broth was, um, forgettable and bland. It barely had any flavor.

Hanger Steak pineapples, bean sprout, herbs, scallion oil was ok. Also forgettable and bland.

Again, Pho Bang rocks!!

I would not come back to Obao again and I had to go to Pho Bang to fulfill my dissapointment on viet food.",Dee C.,"Flushing, NY",12/9/2009,2.0
"Amazing food! I went for on the search for a Thai, Vietnamese place and I was so excited to find this place! The prices are just right and the food was so delicious! :) :): :) :) Definitely coming back again for more!",Stacy L.,"Yonkers, NY",7/20/2015,5.0
"This is why I love Yelp. I was looking for a Thai restaurant in the area, saw the reviews on this, and decided to give it a try.

We got to the restaurant so early that we were able to order the early bird special! One appetizer, one entree, and one soda for $10! That's unheard of in NYC!! Deal is only from 4:30 to 6:30 if my memory serves me correctly. We had the steamed dumplings and fried tofu; I really enjoyed the dumplings. I think they were handmade. For entrees, we split the porkchop vermicelli and the obao chicken. The porkchop was delicious. The chicken and rice was seasoned with tumeric and was flavorful!

Oh, did I also mention it was happy hour? $2 sapporos and $5 cocktails. My bf had the mekong river and I had the cocktail with vodka and coconut. Both drinks were perfectly made! Not too sweet, the way I like it. Kudos to the bartending here!

Also, dont let the outside fool you, because the inside is quite large. The back area also has an outdoor space too! I will be coming back for soup noodles!

Amex is also running a $5 off $10+ on foursquare. What a steal!",Tracy M.,"Wyckoff, NJ",7/17/2012,4.0
"They had really decent Thai food. And the dessert was not bad at all. You must try the fried banana and ice cream, with caramel sauce (don't remember the name of it). The caramel sauce was so rich, but not over sweetened. I would love to just have it everyday.",Xi Y.,"New York, NY",1/24/2015,4.0
Meat on sugar canes..! Green tea chocolate lava cake! What more do you need in life? Yum!,Jennifer K.,"New York, NY",11/15/2013,5.0
"Would have given this place 3.5 stars if possible but decided to round it down to 3 rather than round it up to 4. The steamed dumplings appetizer was REALLY good. Nothing wrong with the noodles I ordered, were actually good, but nothing mind blowing or really that special about them. Pretty basic and down to earth Thai food. The waiter was very smiley and nice. Food came out fast but we had to ask for the check and then get their attention to take the credit card (and it wasn't crowded), so they could have been a bit more attentive with that.",Gina A.,"Manhattan, NY",4/27/2012,3.0
"Came here with gf and her friends for lunch on Saturday around noon. We were the first customers of the day. The interior decor was interesting. We all got the lunch special which was an entree and an appetizer. I got the pho which was okay but I had better elsewhere and for a cheaper price. The staffs were very nice. Overall this seems more like an Asian fusion place, nothing spectacular, so I give it 3.5 stars.",Ace C.,"Brooklyn, NY",1/7/2015,4.0
"There's nothing like the flavor of curry when complimented by a slightly sweet coconut taste. I keep raving about the Change Mai Noodles - a soup on the menu - to anyone who will listen. We also ordered the Pad Thai and although it was good, I've had better. In my opinion we were given the best table in the house, a booth right next to the floor to ceiling window. My table plus a few beers, good service and great soup left me definitely wanting to visit again.",Caitlin S.,"Manhattan, NY",9/6/2012,4.0
Average at best. I tried to get the food delivered but after telling the receptionist 4 times that I was staying at a hotel and didn't know the cross street I gave up and walked there. I ordered the chicken pad Thai and had to get the spring rolls since they have a $15 minimum for credit cards.  As previously stated the food is average ( spring rolls were terrible) and if I had more time would have gone somewhere else.,Elizabeth K.,"Alexandria, VA",12/29/2014,2.0
"The pad thai is incredible. I mean, REALLY REALLY good. It's fresh, it has a lot of shrimp included, and the egg on top is just perfect. I add my srihacha, grab my chopsticks and cannot wait to dig in.

I've tried to try other dishes. I think I accomplished this once. I trust they are good too, but I LOVE that pad thai.

The ""free"" appetizer with lunch is usually small and a tasting of whatever they feel like mass-producing. At $10 - $13 for lunch, it's a little pricier than the thai places by my apt, but such is life in Midtown.

It's 10:30 am...is this too early to be thinking about lunch already?",Allison P.,"Washington, DC",9/19/2011,4.0
"Was here for lunch on a Sunday - not busy and we were promptly served.

Everything looked amazing on the menu and I ended up getting the Bangkok grilled chicken platter with papaya salad and sticky rice.
--- Chicken was amazing, tender juicy and well seasoned
--- The way they made the papaya salad was like nowhere else. Seasoning they use is sophisticated that you cannot taste any bitterness from papaya itself.

The problem is with the sticky rice dish - a bit too oily and all the meat in it made the rice oily and salty. Thai sticky rice is supposed to be coconuty and fragrant - which the dish is not.

We also got one ice tea and one ice coffee - CANNOT be unsweetened since it is pre-made.  As expected, it was tooooo sweet and thick - hard to swallow and not suitable for a hot_humid_summer_day.............

Might come back again, but only on occasions when I don't mind greasy heavy food. There are def better places out there - Thai food is not supposed to be this heavy....",Daisy C.,"New York, NY",7/16/2012,3.0
"How have I missed this amazing restaurant with an incredible deal???  I don't know, but I'm happy I've finally found it.  I pondered with my boyfriend after the meal if we would have enjoyed it even if it hadn't cost $10 each.  We both agreed we would, but just not as ecstatically - which is fine.

You have to try the Japanese eggplant appetizer!  The flavors were so good!  I had the chicken vermicelli, which I loved (and it was good cold the next day for lunch, too).  My bf really enjoyed his pad thai.  We didn't even take advantage of the included soda, and still were really happy with the price.

I highly recommend this place!",Samantha G.,"New York, NY",6/1/2012,4.0
Food is tasty and prices are cheap. The staff is friendly and service is quick.  The menu was extensive and I really want to go back and try a few more dishes.,Helen O.,"Manhattan, NY",8/7/2014,4.0
"I saw a roach here once during lunch time... but the food is good so I'm going to pretend I didn't see it.

The food is good, but I find the amount of food they give me is inconsistent. Sometimes too little, sometimes just right.

I'm surprised no one has really mentioned their Green Tea Panna Cotta. Rich and light at the same time, and sooo creamy. Delicious!",Peggy L.,"Brooklyn, NY",9/12/2012,3.0
"Obao has distinctive flavors in their dishes, which I love. I love their pad see ew because they put mango in it, which gives it a nice sweet kick. Their lemongrass kalbi is so sinfully delicious. Overall, I like the food and ambience at Obao but I hate their service. I've been here 4 times and had a negative experience with service 3 times.

This is not a good place if you have a large group (5+). From my experience, the wait staff seems to get overwhelmed if you have 5 or more people. They forget the drink orders and you'll never see your wait staff again after your dish comes out. All these mishaps could have been overlooked if they didn't have such poor attitude when you try to give friendly reminders  

Overall, this place would be good for take out and for parties less than 4.",Tiffany C.,"New York, NY",7/24/2014,3.0
"You really can't go wrong with $2 beers and $1 shots at happy hour (also I think happy hour runs every week night, all night). However, the $3 appetizer special is somewhat misleading. The portions are cut in half from their original size, so it ends up not really being a deal. The spring rolls and spare ribs I tried were OK, not stellar.

The service was really excellent. We were a demanding, heavy-drinking large group and they really accommodated us. The back room is super cute and there's even a little patio, though it was too hot to sit outside.

I will definitely try this place again because I didn't get a chance to eat a real meal. The $10 lunch special looks pretty enticing so I will give it a shot.",Elizabeth D.,"Manhattan, NY",7/17/2012,3.0
"I really liked the Vietnamese rice noodle with beef (not the noddle soup) from here! My husband got a marinated pork belly dish, which was also delicious. The price was reasonable as well.",Annie L.,"Chicago, IL",9/2/2014,4.0
"This place is great. Calamari, pho and thai dishes were all delicious. The proportions are large and filling. Very reasonably priced, ambiance is pleasantly dim and clean, and service was excellent.",Sean X.,"San Diego, CA",9/2/2014,5.0
I went there a few times with friends. In general food was nice. Service is fine. I like their drill fish vermicelli and durian shake!,Daisy T.,"London, United Kingdom",8/29/2014,4.0
"The short ribs were excellent. The mixed drinks were great. Other food had a slightly overdone (burnt) flavors that, while acceptable, would have been quite a bit better without the extra bit of sear. Recommended with only slight reservations.",C B.,"Louisville, KY",6/2/2014,3.0
"I like my food highly seasoned and worth the calories. This hit the spot. I had lunch here: grilled eggplant and pad kee Mao, it was some of the best pkm I've had. Other than the fact that my noodles were a little overdone, I can't complain. Going there tomorrow. Charley will take real good care of you. Eat here. Hell's Kitchen location.",Mia W.,"Fort Walton Beach, FL",9/19/2013,5.0
"Great lunch specials, always reliable and well prepared. Very busy for lunch but the wait is never long. I hear they have a great happy hour as well.",Gijs V.,"Manhattan, NY",7/29/2016,4.0
Great Thai food!!! Reasonable price! Staff are friendly! Nice n clean! Love chicken with coconut rice! And the crispy pork belly!! Very tasty!!! Definitely recommend to my friends!!,Henry Q.,"Bronx, NY",9/3/2013,4.0
"Quick delivery!  The crispy pork belly is really good.  I also enjoy the pho bo or something like that.  I've never been inside this place, but assume the food is equally as good when you sit down and eat.",Tiffany A.,"Manhattan, NY",11/22/2013,4.0
Phenomenal authentic delicious.  I recommend to anyone interested in this style of cuisine.  Pho is best ever had,Christopher A. L.,"Tinton Falls, NJ",1/20/2015,5.0
"Obao has its strengths, but it definitely has its share of weaknesses too. First I will say that their crispy pork belly is unreal. Sometimes I order it just to take home and make sandwiches out of it (I heat it in the oven and pile it on a soft hamburger bun with butter lettuce and mayo and, my friend, that is about as close to heaven as you're ever going to get repurposing leftovers). Their pho is pretty good for ""office pho"" as my co-workers and I have taken to calling it. One of my office mates is obsessed with the spare rib on sugarcane skewers. The ""Golden Wings"" are tasty too, although I'd skip the ""sweet chili sauce,"" which is neither sweet nor particularly spicy and has way too much of a vinegar thing going on. This is a pretty serious fail as far as I'm concerned because I LOVE a good sweet chili sauce and this one just does not cut it at all. Chicken Laksa soup is not bad, but also not mind blowing.

Like Jennie A. below, I once ordered the pork over vermicelli and I was not just disappointed, I was repulsed. The pork chop looked like it had been hacked up with a dull machete and there was so much fat and gristle that I couldn't stomach even trying to separate it from the meat. This dish also came with the ""sweet chili sauce."" So unappetizing. This entire dish ended up in the trash, a real dishonor to some unfortunate sow's demise. Few things make me sadder than knowing an animal died only to be subsequently defiled by terrible cooking techniques. It is unjust!

So... long story short, be careful what you order at Obao. It could be great or it could be just downright awful. However, the pork belly, pho and chicken wings are all pretty safe bets.",Maria C.,"Forest Hills, NY",6/14/2013,3.0
My colleagues and I were at a conference and we went here based on some of the reviews. We were VERY impressed. There was 6 of us and every one of us from varying backgrounds and ethnicities all had a fabulous meal from the papaya pad thai to the pho. The ambience and the service were noticeably good without pretention - just what we need and not overpriced. Will definitely go and recommend to others.,Patrick C.,"Washington, DC",9/29/2014,5.0
"The stylish interior was pretty empty late on a Saturday night, and I think I know why. There's nothing wrong with OBao, but there's nothing special about it either.

The apps are a bit one-dimensional, taste-wise. Things perked up with a couple of the entrees: The tasty pad Thai comes with a perfectly poached egg on top, which ""cooks"" a bit more when you smack it apart. The vegetarian duck was spicy and appropriately chewy. The crispy snapper, although too heavily battered, was moist and came with a tamarind sauce that clears the sinuses.

There's Tiger beer, casual service, a patio out back, and fake grass on the walls. It'll do in a pinch, but I wouldn't go out of my way to eat here.",Samantha S.,"New York, NY",1/30/2012,3.0
"Good restaurant with pretty good pan-Asian food (though mostly southeast asian). I've been to Obao a few times, for dinner and for lunch. Lunch on a weekday, Obao is crowded! All the midtown workers definitely patronize this place so just be weary if you plan on eating on a weekday at lunch time. Dinner, the atmosphere is a little more relaxed, especially on a weekend since it's a little slower.

My favorite drink at Obao is probably the sour sop shake---it's deliciously tangy and sweet and reminds me of home. They have a lychee cocktail which is all right but nothing super exciting.

I've had the claypot catfish which was all right--I think it could have been braised longer with a little more fish sauce--not as delicious as my mama's catfish. The salt and pepper shrimp was good but I didn't really taste the chili that was supposed to give it a kick. Still a pretty solid dish. Their pho is good but a bit overpriced (and you have to pay extra to get the beef meatballs which is usually a standard in the recipe). I did thoroughly enjoy the Vietnamese green papaya salad because I swapped out the soy dressing for the chilli lime dressing. Much tastier than the thai papaya salad (even though they claimed they were the same---I disagree). The chili lime dressing is HOT but DELICIOUS!!!! I like it spicy.

The fried banana was good and pretty well made. Save room for it--you won't be disappointed.",Nancy N.,"New York, NY",7/10/2011,4.0
"This was my first time to Obaos. Let me say it is a good sign when ethnic people from where the food (any food) originating from eat at the restaurant. It validates the food as being authentic. This was the case with my dining experience. A coworker and I came for dinner and the place was very busy (another good sign). I will say that the waitstaff was slow and that was the only downside of my dining experience. We started off with the crispy veggie spring rolls which were very good. You get 4 small spring rolls with a delicious dipping sauce. I ordered the vegetarian duck basil and my coworker ordered the ginger chicken and Chinese broccoli as a side.  Both dishes came with rice. Warning the vegetarian duck basil has a meat substitute served with it (can't say if it is tofu or what) which isn't stated in the description on the menu and totally took me by surprise. With the low lighting I had to call the waiter over to make sure it really wasn't real duck. My coworker even tried it and thought it was duck. The waiter assured me it was fake meat and it was vegetarian. The dish was very good and spicy. Loved it. My coworker also really liked her dish. The entrees were very reasonably priced. Overall very atmosphere, great food and I would come back.",Jamison E.,"Sugar Land, TX",4/1/2014,4.0
"Great vietnamese food. Casual, nice and friendly. VEry affordable. Great lunch specials.",Todd S.,"New York, NY",2/22/2014,4.0
"Pho was near perfect this time also had the Crispy Spring Rolls and Grilled Pork & Shrimp with Vermicelli Noodles, both were excellent.",Robert L.,"Manhattan, NY",11/16/2014,5.0
good Thai restaurant tried noodle is okay. Will try rice next time. Shrimp roll is healthy style. Should try spring roll next time,Sheldon Z.,"New York, NY",6/16/2016,4.0
"The drinks are good and the chocolate cake with green tea ice cream is awesome. The portions of the main entrees are a little small. I had the catfish with vegetables; it was acceptable.  The fried calamari is good but quite small for $10. My date had the roasted duck which consisted of only a leg and 1/4 of a thigh hence, the portions are not quite filling.. The Tom yum soup is quite tastey; I highly recommend this order. The ambiance is quite cozy.",Sadie J.,"Valley Stream, NY",9/6/2015,3.0
"I am loving obao.
Came here a couple of times now and their shrimp pad Thai is a must!!
Amazing service and even amazing prices. They have lunch specials and specials from 4pm to 7pm. I always get free appetizers with my lunch special.
I have to try the obao chicken with coconut rice that they have recommended me.
Def my favorite lunch break place to goto",Gi Yung B.,"Bronx, NY",8/6/2012,5.0
"Great place for after work drinks and asian food! On nice days, get a seat in the backyard if you can!",Joey F.,"Manhattan, NY",7/23/2016,4.0
"I read about OBao in Thrillist earlier today.  I usually read about these new restaurants through e-mails, add them to my bookmarks, and most of the time never end up trying them.  It just so happens that I was supposed to be in the same area as OBao tonight, but what brought my attention to this restaurant were the ""Chiang Mai Curry Noodles""...aka KHAO SOI, a dish I had tried in Northern Thailand and absolutely fell in love with.  Khao Soi originated from Burma and is now a traditional Chiang Mai dish, but is not easily found at Thai restaurants in the United States.  That is why I jump at the opportunity to try this dish when I can.

Unfortunately, OBao is a little too new, even for their own menu.  We were given a ""Preview Menu,"" which had about half of what was on their menu online.  The restaurant has only been open for about 3 day, are still working on their credit card machine and their liquor license, both of which should be up and running within the next week or so.  However, this did not deter from their friendly wait staff, who even tried to accommodate us when I asked for the Chiang Mai Curry Noodles.  Our waitress brought out the chef to see if it was possible to make this dish that was not yet available on their menu.  

Instead, he suggested the Singapore Laksa, which are buckwheat noodles in a curry soup with shrimp and pork.  This was absolutely delicious and did remind me a lot of the Khao Soi, although I hope their Chiang Mai Curry Noodles are spicier than the Singapore Laksa.  I split this dish, along with the traditional Pad See Ew with short ribs, which was also fabulous.  The Pad See Ew also came with something similar to Kimchi, but wasn't made with cabbage.  I ended up using the Kimchi with the Singapore Laksa as a substitute for the preserved vegetables that usually come with Khao Soi.  

All in all, excellent food, excellent staff, and its super cheap!  They have a nice mixture of exotic Asian dishes along with the traditional dishes with a flare.  I am looking forward to trying their Chiang Mai Curry Noodles and seeing what they have in store for their cocktails and desserts!",Veronique L.,"Brooklyn, NY",11/18/2009,4.0
"3.5 stars! Went here with a girlfriend for dinner.
The beef salad was spicy and yummy. The clay pot catfish, while yummy, was not really memorable and reminded me of cheap Chinese food. The 2 dishes were more than enough for the 2 of us and I ended up taking food home.

The service was good and the waitstaff were friendly.  Ask to sit near the back of the restaurant - they had a lot of delivery and the front door opened/closed a lot.",K C.,"Manhattan, NY",4/25/2012,3.0
"Had the crispy pork belly and spicy lemongrass Korean beef. Both were excellent. The atmosphere is nice and dim. Great for dates. Only reason it didn't get 5 stars is because I'm Asian and i eat rice with everything. The 2 entrees came with one bowl of rice and it was like a half portion. So i ordered another bowl and its $5 for another half bowl of rice. Thus place is fusion but the price they charged for the entrees, the rice should be bigger portions or free like real Asian restaurants. Errr!",Daebin Y.,"Long Island City, NY",1/29/2014,4.0
"Came here for a quick lunch with some coworkers last week and ended up staying here for 2 hours, not because it was so delicious but because we had to wait over an hour for all our food to arrive!

When we got here around 12 it was packed! We were a party of 5 so we had to wait around 20-30 minutes until the hostess finally had a table for us. We actually got a pretty comfortable booth in the back of the restaurant so we were pretty content. Our waiter got to us relatively quickly and we ordered drinks and our lunch entrees relatively quickly.

After he took our order we literally did not see him, or drinks, or our food for at least 30 minutes. After asking a bunch of other servers/busboys who were all running around a little nervously and not getting any straight answers about even where our drinks could be (we had all gotten waters and I had ordered a Thai Iced Tea), our waiter came over with two entrees from our table apologized profusely but immediately turned around and left us again.

We were a little confused because first of all, the lunch entrée comes with a free appetizer (not a choice, it's a chef's choice of the day) which none of us had gotten, second of all, we still were missing waters, and lastly the food he brought over was very, very cold. I had gotten the spicy lemongrass kalbi and as bbq, it's generally supposed to be very hot but it was clear that those two entrees had been sitting in the kitchen for a while.

When we got ahold of our water again, he gladly took the two entrees back and reheated them and finally brought back our appetizers, then our drinks. We all guessed that since the place was dying down a little, he finally got back to us and actually remembered who and where we were. For some reason again, it took another 10-15 minutes for two more entrees to come out and yet ANOTHER 10 minute for our last entrée to come out.

So all in all, OBAO to me just reminds me of a LOT of waiting...

There are some reasons I want to rate this place better though:

For one the food was great. We had ordered three pad kee maos, kalbi, and shrimp with bamboo and maybe it was because we were all starving after waiting 30 min but everything was really delicious. Even the appetizer, some sort of shitake mushroom spring roll was great.

Another thing was although we did have to wait over an hour for all of our food to get here, the server seemed genuinely apologetic (after he had time to actually come speak to us) and gave us a 25% discount on all our food and didn't charge us for the Thai Iced Tea (or just forgot to...) which was very generous of him.

Lastly, the interior is pretty cool. There's Astroturf on the walls which was kind of interesting and in the back, there's an ""outdoor"" patio seating area which is built around a giant tree.

So, although I had a pretty long and tedious experience there, I would like to come back for lunch sometime for the good food , except this time maybe I'll order out",Nancy S.,"Manhattan, NY",6/28/2011,3.0
"This was a great experience.  The food was fresh and very tasty. We had the Summer Rolls,a very tender and flavorful Beef Salad and glass noodles with shrimp in  a clay
pot. To add to the romantic and very Zen atmosphere they serve $2 Sapporo Draughts!",Jolica T.,"Lahaina, HI",6/28/2012,4.0
"Need to up my review by one star.  The happy hour special is still the best deal in the neighborhood if you want to both eat and drink.  For my most recent visit, my fiance and I tried the crispy pork belly ($2 during happy hour!!!  regular $9) and it was so good, we ordered a second plate.  All the other happy hour apps (tofu, spring rolls, meat balls) are delicious.  For $2 a plate, you can't go wrong.  It was also warm enough for us to sit in the garden/sun room area which was nice.",Mandy L.,"New York, NY",4/18/2011,4.0
OBAO used to be my favorite restaurant for lunch. A huge selection for very fair prices. But recently the quality has gone down and the food portion and quality has been inconsistent.,Qian L.,"Manhattan, NY",11/21/2013,3.0
"Go for the early bird special - before 6:30 PM it's only $10 per person and it includes appetizer, entree & soda!  Portion is good enough to feed one person.

Grilled Japanese Eggplant is yummy!

BBQ Pork Chop over Fried Rice is my highly-recommended dish.  The highlight is the fried rice though not the pork chop.  well, pork chop is good, but you can find it at other viet places too, but the fried rice is unbeatable!

The place is dark and NOISY!  Don't get fooled by the ""Noise Level: quiet"" at the overview above.  It's good for groups, not for a romantic date.",Christine Y.,"New York, NY",10/29/2011,4.0
"The hubs and I went there because they were one of the few places still open after 10pm in the area. We got there around 1015 to promptly be told that they closed at 1045. The website and door said 11pm, but ok no problem since we pretty much already had an idea of what we wanted prior to going. The hubs ordered the Bangkok dish and I ordered the Pad See Iew. The food came out pretty fast, but my dish was brought to me at least five minutes before the husband's dish came out. The chicken in his dish was mushy to the point to where we really didn't even have to chew it. Also, there were literally on three pieces of chicken and three shrimp (all different sizes, a small, medium, and large sized) in his dish.

My dish was actually pretty decent although there was no mango kimchi to be found and the Chinese broccoli consisted of three stems. The Palm beer the husband ordered was pretty good too. Overall it could've been a decent meal had we not been rushed (excuse us for still wanting to spend money even though there were still 45 minutes prior to closing when we arrived). Needless to say we were sat, fed, and rushed out of the door all under 35 minutes. Not ok...we also spent $32 (the meals are a dollar more than what's listed on the website) for crappy food and service when we could've gone elsewhere around here. Oh well. You live and learn...",T T.,"Ontario, CA",12/27/2013,1.0
Great eats and awesome early bird for $10 you can't beat for midtown!,Rose L.,"Petaluma, CA",8/7/2011,4.0
"Called and ordered from here, only they botched my order and refused to admit it. Finally after being passed around to 5 people I get a lady who gives me more attitude rather than apologizing. I told her I've ordered from here many times before and told her to check my seamless history. Finally after 10 mins of arguing  she very reluctantly decided to give me credit for a future order and admitted that ""everyone will remember who I am"". Very comforting.  I won't trust them with my food again and will gladly let the credit go. Worst customer service.",Anup H.,"New York, NY",5/28/2015,1.0
Great Delivery service. Their Pad Kee Mao is so delicious!!!,Daiana A.,"Long Island City, NY",2/1/2014,5.0
"So, my co-worker Jess Z and I are mildly obsessed with Obao. Specifically their Water Street location. Correction, actually she's mildly obsessed and I'm just in love but we were overwhelmingly displeased with the delivery she got for lunch yesterday. We each have our staple dish, chicken with vermicelli noodles (always with double noodle -- because there's just no other way to eat it) and, for lack of a better word our favorite dish was disgusting. I'm not sure why there is such a glaring discrepancy in quality from each location but she received large burned and dry pieces of chicken and dry noodles. Upon tasting it, we each had to spit it out. Completely dis-satisfied, we'd never experience this at Obao downtown.",Valerie V.,"Los Angeles, CA",11/27/2012,1.0
Nice Asian fusion spot with good simple eats. I order dinner from here when stuck in the office during the weekdays which brightens up the mood a bit. Their singapore laksa is yummy and their crispy banana lumpia is a nice subtle dessert to end the meal with.,Diana P.,"Forest Hills, Queens, NY",8/14/2013,4.0
"I first heard about Obao after visiting Spot, and recently the Ember Room.  Apparently, Obao is the Midtown East sister restaurant.  I wandered in after a fun (cough) day of shopping at the Container Store, and to my surprise, the place was empty!

What was meant to be a late afternoon snack escalated to a full blown meal with an app (the shortrib on lemongrass, charred to perfection); and two uber yummy entrees:  the Shanghai noodles w/chinese sausage and the pork/shrimp vermicilli noodles w/peanuts...yum!  Rarely do I find many places that strike a chord with me at first bite - but Obao was the exception.  I was already planning a trip back before I even finished the last morsel.

Service was super friendly - no surprise, as I find the service at all Chase Restaurants rather pleasant.  

Prices are spot on for quality and quantity.  It's rare that we walk out of lunch for under $30 anywhere!  

Because they don't get much business during the week, they provide ridiculously awesome specials to make up for it...like what?  Oh, like half priced wines on Sundays at 4?  Ladies night on Wednesday..2 dollar beers?  Word.

Can't wait to go back!",Sarina H.,"New York, NY",2/7/2011,5.0
Service was good. I had pho Bo and shrimp salad roll. Pho was really good but shrimp roll's rice wrap was too soft. But it was pretty good experience.,Seong Hee L.,"New York, NY",3/26/2014,4.0
My partner and I had lunch here and were extremely impressed. From the decor to the service and of course the food. I had the Pad Thai portion size was perfect and the flavor and textures amazing. He had the Basil Fried Rice... In a word... awesome. We can't wait till next years visit to NYC so we can eat here again. Maybe next time we will go for lunch and dinner ;p,Doug G.,"Phoenix, AZ",6/17/2014,5.0
"We went here for my birthday lunch and it was evident quite early on that we were being too much trouble to be served properly. I personally made a reservation on Open Table 2 weeks before the actual day (reservation # & all) and was told that we didn't have a reservation. Not only that, I was freaking told that they don't use Open Table. After dealing with the rude hostess for 20 damn minutes (I couldn't storm out and yell I'm going to YELP your a$$ because my friend was running late and it was raining something awful) I was approached by the manager who apologized and gave me s table at the back. Oh fooy! Someone is sitting at the table the manager gave me. Egg on his damn face. I go back to the waiting area and was finally seated after 5 long minutes. My friend finally shows up and we had to ask 3 different waiters for a menu. Three different waiters for a folk, straw and water refill. The food as eh, I'll give it a 6 out of 10. I won't be back!",My Sister's Keeper O.,"Staten Island, NY",10/7/2015,3.0
"I came around 8:30 pm, and I immediately got a table.  I can't say how it's like on most evenings, since I've only been there once.  It's great.  I love their noodles.  I got the Pad See Iew Entrée beef, which essentially was the flat rice noodles, with stir fried egg, chinese broccoli greens, green mango kimchi.  It was heavenly.  It had the right amount of sweet, salty, and spicy.  I highly recommend it.  I thought that the wait staff was very friendly.  I liked my Thai coffee.  It was nice and cold on a hot summer evening.  I didn't get to try the Pho or other yummy things on the menu, but I definitely would come back in a nanosecond.",Polly H.,"Queens, NY",6/27/2011,5.0
"2.5 star for the tastiness & authenticity of the food
1 star for the venue's decor
-1.5 star for it being a bit overpriced for what it is.
=3.5 stars total!
I've revised my review from Nov 2010 which stated that Obao's ""shrimp [were not] well-washed & de-veined.""  Since then, they  seemed to have rectified this issue and the shrimp were nicely cleaned, de-veined, and butterflied. OBAO, THANKS FOR LISTENING! The +1 star is also given upon my discovery that Obao serves up a hard-to-find fave dish of mine done right: Daikon cake, which I've had in Cantonese dim sum or in a similar Singaporean or Malaysian ""noodle"" dish, Chai tow kway.  This is Vietnamese version was a stir-fry combo of shrimp, bean sprouts, scallions, & chunks of daikon cake (like gnocchi but made w/ daikon (japanese turnip) in a sweet soy sauce. If you've never had it, I highly recommend it! Obao's is almost perfect...each pan-fried daikon ball has a thin crunchy layer on the outside from frying & is soft on the inside. However, I like mine even crispier & well-done on the outside with little to no sauce.  In addition, Siracha & hoisin sauces are served as dipping sauces to the daikon cake.

Their other dishes:  
Cha gio (fried Vietnamese spring rolls) is better than average & comparable to Saigon Grill's but becomes soggy if taken to go.
Calamari appetizer was a bit chewy & was lightly breaded, salty & peppery, cooked w/ slivers of yummy onions & served w/ a nice complementing sweet & sour cucumber sauce.
Claypot shrimp has glass noodles, Chinese shitake mushrooms, & red & green bell peppers, and long stalks of scallions - it had a good gingery & salty taste. Unfortunately, we ordered this dish to go and are sure it would've been much better had we eaten it in-house in its original claypot vessel.
Green curry w/ beef, eggplant, and bamboo shoots was pretty watery and didn't have the usual heat as that of a Thai curry.
Grilled shrimp & pork w/ vermicelli, lettuce, chopped peanuts, and bean sprouts was pretty tasty but the poor, fatty quality of pork cancels out all positives of this dish.
Overall, Obao dishes out pretty tasty & authentic fare but you will pay well over the average cost of a Vietnamese dish you'd find in C-town here. So, it's fair to say that one would expect not just above-average fare but also quality produce & preparation of dishes...not meat  laden with fat.",ZenFoodster E.,"Manhattan, NY",11/1/2010,4.0
